gene,ctrl_1,ctrl_2,ctrl_3,lps_1,lps_2,lps_3
H2al1b,0,0,0,0,0,0
H2al1c,0,0,0,0,0,0
H2al1d,0,0,0,0,0,0
H2al1e,0,0,0,0,0,0
H2al1f,0,0,0,0,0,0
H2al1g,0,0,0,0,0,0
H2al1h,0,0,0,0,0,0
H2al1i,0,0,0,0,0,0
H2al1j,0,0,0,0,0,0
Gm14515,0,0,0,0,0,0
Gm14513,2,2,0,1,7,2
Gm26314,0,0,0,0,0,0
Rpl23a-ps13,0,0,0,0,0,0
Gm14491,0,0,0,0,0,0
Gm14512,0,0,0,0,0,0
Bcor,1074,727,733,1666,1936,1095
Gm14521,0,0,0,0,0,0
Gm14635,0,0,0,0,0,0
Rpl30-ps11,0,1,0,1,0,0
Atp6ap2,6808,4418,4613,4267,3709,3424
Gm9432,0,1,3,0,0,1
Gm4984,0,0,0,0,0,1
1810030O07Rik,1549,1038,947,664,725,569
Gm16265,0,0,0,0,0,0
Med14,1631,1117,1123,825,866,833
Gm14634,0,2,0,0,0,0
ENSMUSG00002075977,0,0,0,0,0,0
Gm14524,0,0,0,0,0,0
AA414768,295,191,208,95,58,57
Gm14534,0,0,0,0,0,0
5730405O15Rik,23,13,15,13,3,7
Usp9x,5442,3221,3185,5119,4604,4149
Gm15027,0,0,0,0,0,0
Gm14536,0,0,0,0,0,0
Rpl3-ps1,162,114,120,102,107,86
5S_rRNA|ENSMUSG00002076396.1,0,0,0,0,0,0
Llph-ps2,23,7,17,12,11,10
2010308F09Rik,1,0,0,0,0,0
Gm16481,0,0,0,0,0,0
Ddx3x,14178,9085,9180,11906,9995,9256
Gm5380,1,0,4,0,0,0
Gm7129,0,0,0,0,0,0
Gm9434,2,1,0,0,0,0
Nyx,0,0,0,0,0,0
Gm14506,0,0,0,0,0,0
Cask,959,649,665,1022,1020,986
Gpr34,190,125,97,13,4,5
ENSMUSG00002075284,0,0,0,0,0,0
Gpr82,0,0,3,10,9,5
Gm5381,0,0,0,0,0,0
Gm25552,0,0,0,0,0,0
H2al1n,0,0,0,0,0,0
Gm14867,0,0,0,0,0,0
Gm25202,0,0,0,0,0,0
Gm14505,0,0,0,0,0,0
Gm9435,0,0,0,0,0,0
Ppp1r2-ps9,0,0,0,0,0,0
Gm14519,2,1,2,3,3,5
Gm14518,0,0,0,0,0,0
Gm14517,0,0,0,0,0,0
Gm25207,0,0,0,0,0,0
ENSMUSG00002075606,0,0,0,0,0,0
Gm23516,0,0,0,0,0,0
Drr1,0,0,0,0,0,0
Gm14520,0,0,0,0,0,0
Gm14516,0,0,0,0,0,0
Cypt1,0,0,0,0,0,0
Csnk2a1-ps2,2,0,0,0,0,0
Maoa,287,170,194,181,126,115
Maob,0,0,0,0,0,0
Ndp,0,0,0,0,0,0
Efhc2,2,0,0,0,0,0
Gm14514,0,0,0,0,0,0
Gm22294,0,0,0,0,0,0
Fundc1,863,728,605,508,414,448
Gm5073,3,5,0,2,0,0
Gm9436,2,0,0,3,0,0
Gm5755,0,0,0,0,0,0
Gm5123,0,0,0,0,0,0
Dusp21,0,0,0,0,0,0
Kdm6a,1217,651,711,488,427,392
n-R5s5,0,0,0,0,0,0
Gm14883,0,0,0,0,0,0
Dipk2b,0,0,0,0,0,0
Gm6923,0,0,0,0,0,0
Gm5383,0,0,0,0,0,0
Mir221,46,36,26,79,47,56
Mir222,3,1,6,14,10,5
Gm14636,96,71,57,314,300,254
Gm26652,23,11,18,12,32,11
Gm22783,0,0,0,0,0,0
Gm14885,0,0,0,0,0,0
Tex13c3,0,0,0,0,0,0
Gm14531,0,0,0,0,0,0
Gm23678,0,0,0,0,0,0
Gm14530,0,0,0,0,0,0
Rpl36-ps10,0,0,0,0,0,0
Gm5384,0,0,0,0,0,0
Chst7,124,132,114,1033,943,834
Slc9a7,572,452,437,187,167,155
Gm9083,2,1,2,7,0,1
Gm14529,0,0,0,0,0,0
Rp2,2311,1529,1629,1670,1519,1346
Gm9085,1,0,0,0,0,0
Gm14537,0,0,5,3,0,0
Jade3,320,226,263,149,159,104
Gm14884,0,0,0,0,0,0
Gm14538,0,0,0,0,0,0
Rgn,0,0,0,0,0,1
Gm14539,5,3,17,13,14,9
Gm23628,0,1,5,1,0,0
Ndufb11,1658,1068,1030,926,717,690
Rbm10,1408,936,831,524,451,382
Uba1,10227,6653,6596,10845,9982,9112
Cdk16,1656,1263,1110,1282,1284,1211
Usp11,112,61,57,25,40,59
Gm39500,0,0,0,0,0,0
Araf,1982,1398,1393,1238,984,876
Gm26065,0,0,0,0,0,0
ENSMUSG00002075646,0,0,0,0,0,0
Gm15028,0,0,0,0,0,0
Syn1,204,106,147,55,129,82
Mir5617,0,0,0,0,0,0
Timp1,51,11,5,463,526,544
Gm15029,0,0,0,0,0,0
Cfp,6676,4749,4773,6103,5682,4762
Elk1,710,403,466,393,307,338
Uxt,196,114,124,154,154,118
A230072C01Rik,35,14,17,6,5,3
Zfp182,296,221,219,104,76,105
Spaca5,0,0,0,0,0,0
Zfp300,18,12,13,0,4,3
Ssxa1,0,0,0,0,0,0
Gm1848,5,2,4,9,3,9
Gm21876,0,0,0,0,0,0
4930453H23Rik,0,0,0,0,0,0
Gm6938,0,0,0,0,0,0
Gm5124,2,0,0,0,0,0
Agtr2,0,0,0,0,0,0
Gm22592,0,0,0,0,0,0
Gm9439,0,0,0,0,0,0
Gm14558,0,0,0,0,0,0
Slc6a14,0,0,0,0,0,0
5S_rRNA|ENSMUSG00002075810.1,0,0,0,0,0,0
Gm28269,0,0,0,0,0,0
Gm28268,0,0,0,0,0,0
Gm24535,0,0,0,0,0,0
Gm14563,0,0,0,0,0,0
Gm14561,0,0,0,0,0,0
Gm53006,0,0,0,0,0,0
Gm6071,0,0,0,0,0,0
Gm25812,0,0,0,0,0,0
Gm14562,0,0,0,0,0,0
Gm15030,0,0,0,0,0,0
Ppp1r2-ps7,0,0,0,0,0,0
Gm26131,0,0,0,0,0,0
Klhl13,0,0,0,0,0,0
Gm14523,0,0,0,0,0,0
Gm7164,0,0,0,0,0,0
Wdr44,667,365,413,315,334,388
Gm4789,0,0,0,0,0,0
Tesl1,0,0,0,0,0,0
Tesl2,0,0,0,0,0,0
ENSMUSG00002076901,0,0,0,0,0,0
Gm4732,0,0,0,0,0,0
Gm9440,0,0,0,0,0,0
Gm6956,0,0,0,0,0,0
Gm27192,0,0,0,0,0,0
Gm5934,0,0,0,0,0,0
Gm4297,0,0,0,0,0,0
ENSMUSG00002075845,0,0,0,0,0,0
ENSMUSG00002076041,0,0,0,0,0,0
Gm5935,0,0,0,0,0,0
Gm2759,0,0,0,0,0,0
ENSMUSG00002075744,0,0,0,0,0,0
Gm2768,0,0,0,0,0,0
Gm5169,0,0,0,0,0,0
ENSMUSG00000096724,0,0,0,0,0,0
Gm1993,0,0,0,0,0,0
Gm2003,0,0,0,0,0,0
ENSMUSG00002075493,0,0,0,0,0,0
Gm7350,0,0,0,0,0,0
E330010L02Rik,0,0,0,0,0,0
Gm14533,0,0,0,0,0,0
Gm5168,0,0,0,0,0,0
Gm2012,0,0,0,0,0,0
ENSMUSG00002076972,0,0,0,0,0,0
Gm2030,0,0,0,0,0,0
Gm2005,0,0,0,0,0,0
Slx,0,0,0,0,0,0
ENSMUSG00002076659,0,0,0,0,0,0
Gm14525,0,0,0,0,0,0
Gm6113,0,0,0,0,0,0
Gm6121,0,0,0,0,0,0
Gm7365,0,0,0,0,0,0
Gm7375,0,0,0,0,0,0
Gm10230,0,0,0,0,0,0
ENSMUSG00002075560,0,0,0,0,0,0
Gm2101,0,0,0,0,0,0
Gm7386,0,0,0,0,0,0
Gm10058,0,0,0,0,0,0
Gm2117,0,0,0,0,0,0
Gm7391,0,0,0,0,0,0
Gm4836,0,0,0,0,0,0
Gm7398,0,0,0,0,0,0
Gm10147,0,0,0,0,0,0
ENSMUSG00002076729,0,0,0,0,0,0
Gm2165,0,0,0,0,0,0
Gm7408,0,0,0,0,0,0
Gm10096,0,0,0,0,0,0
Gm2200,0,0,0,0,0,0
Gm7415,0,0,0,0,0,0
Gm2066,0,0,0,0,0,0
Gm7421,0,0,0,0,0,0
Gm15432,1,1,3,0,2,1
Gm14527,0,0,0,0,0,0
ENSMUSG00002076641,0,0,0,0,0,0
Gm3657,0,0,0,0,0,0
Gm3669,0,0,0,0,0,0
Gm10488,0,0,0,0,0,0
ENSMUSG00002076267,0,0,0,0,0,0
E330016L19Rik,0,0,0,0,0,0
Gm3681,0,0,0,0,0,0
Gm14632,0,0,0,0,0,0
Gm7437,0,0,0,0,0,0
Gm14974,0,0,0,0,0,0
Gm7438,0,0,0,0,0,0
Gm10487,0,0,0,0,0,0
Btbd35f29,0,0,0,0,0,0
Spin2f,0,0,0,0,0,0
Btbd35f26,0,0,0,0,0,0
Gm15280,0,0,0,0,0,0
Gm15276,0,0,0,0,0,0
Btbd35f19,0,0,0,0,0,0
Gm21883,0,0,0,0,0,0
Spin2e,0,0,0,0,0,0
Btbd35f25,0,0,0,0,0,0
Gm21637,0,0,0,0,0,0
Btbd35f22,0,0,0,0,0,0
Gm5923,0,0,0,0,0,0
Btbd35f2,0,0,0,0,0,0
Btbd35f1,0,0,0,0,0,0
Gm5926,0,0,0,0,0,0
Btbd35f21,0,0,0,0,0,0
Gm21789,0,0,0,0,0,0
Btbd35f5,0,0,0,0,0,0
Spin2-ps6,0,0,0,0,0,0
Gm15275,0,0,0,0,0,0
Gm15274,0,0,0,0,0,0
Btbd35f12,0,0,0,0,0,0
Gm2182,0,0,0,0,0,0
Gm2854,0,0,0,0,0,0
Gm21979,0,0,0,0,0,0
Gm21990,0,0,0,0,0,0
Gm2892,0,0,0,0,0,0
Gm2223,28,16,18,22,12,23
Gm2231,0,0,0,0,0,0
Btbd35f15,0,0,0,0,0,0
Gm15273,0,0,0,0,0,0
Gm15281,0,0,0,0,0,0
Gm15279,0,0,0,0,0,0
Gm7023,0,0,0,0,0,0
Btbd35f13,0,0,0,0,0,0
Btbd35f14,0,0,0,0,0,0
Btbd35f6,0,0,0,0,0,0
Gm21870,0,0,0,0,0,0
Btbd35f9,0,0,0,0,0,0
Spin2g,0,0,0,0,0,0
Btbd35f8,0,0,0,0,0,0
Gm2288,0,0,0,0,0,0
Gm14552,0,0,0,0,0,0
Gm10486,0,0,0,0,0,0
Gm2309,0,0,0,0,0,0
Gm2318,0,0,0,0,0,0
Gm14553,0,0,0,0,0,0
Gm14819,0,0,0,0,0,0
Gm4764,0,0,0,0,0,0
Gm14554,0,0,0,0,0,0
Gm25624,0,0,0,0,0,0
Dock11,3444,2076,2200,2073,1976,1889
Gm50468,0,0,0,0,0,2
Il13ra1,353,176,234,2797,2550,2620
Zcchc12,0,0,0,0,0,0
Gm14560,0,0,0,0,0,0
Gm6023,0,1,1,6,0,0
Gm14559,0,0,0,0,0,0
Lonrf3,2848,2195,1985,94,73,83
Gm25047,353,217,186,10,3,4
Gm14568,0,0,0,0,0,0
ENSMUSG00002075949,0,0,0,0,0,0
Gm6268,0,0,0,0,0,0
Gm22364,0,0,0,0,0,0
Gm14569,0,0,0,8,10,10
Pgrmc1,1974,1267,1210,1095,1022,857
Akap17b,116,70,114,6,8,6
Rpl7-ps9,11,3,4,7,13,6
Slc25a43,155,113,122,138,82,114
Gm23613,2,0,1,0,0,0
Slc25a5,10645,7314,7021,7708,6407,5770
Ube2a,1436,1081,1073,1530,1333,1315
Gm14549,6,3,1,0,1,0
Steep1,2036,1235,1225,1320,1273,1067
Gm14541,0,3,2,0,3,3
Nkrf,323,212,301,115,121,87
Gm15008,0,0,0,0,0,0
Septin6,432,333,347,245,211,161
Gm14542,0,0,0,0,0,0
Sowahd,0,0,0,0,0,0
Gm26099,0,0,0,0,0,0
Gm24809,0,0,0,0,0,0
Rpl39,4071,2812,2634,3435,3211,2707
Snora69,13,0,1,3,0,0
Upf3b,607,466,456,196,167,138
Nkap,1177,707,739,730,675,665
Akap14,0,1,0,0,0,0
Ndufa1,592,509,452,633,542,454
Rnf113a1,43,41,31,29,11,14
Gm9,0,0,0,0,0,0
Rhox1,0,0,0,0,0,0
Rhox2a,0,0,0,0,0,0
Rhox3a,0,0,0,0,0,0
Rhox4a,0,0,0,0,0,0
Rhox3a2,0,0,0,0,0,0
Rhox4a2,0,0,0,0,0,0
Rhox2b,0,0,0,0,0,0
Rhox3b-ps,0,0,0,0,0,0
Rhox4b,0,0,0,0,0,0
Rhox2c,0,0,0,0,0,0
Rhox3c,0,0,0,0,0,0
Rhox4c,0,0,0,0,0,0
Rhox2d,0,0,0,0,0,0
Gm26494,0,0,0,0,0,0
Rhox3d-ps,0,0,0,0,0,0
Rhox4d,0,0,0,0,0,0
Rhox2e,0,0,0,0,0,0
Rhox3e,0,0,0,0,0,0
Rhox4e,0,0,0,0,0,0
Rhox2f,0,0,0,0,0,0
Rhox3f,0,0,0,0,0,0
Rhox4f,0,0,0,0,0,0
Rhox3g,0,0,0,0,0,0
Dppa3-ps,0,0,0,0,0,0
Gm24493,0,0,0,0,0,0
Rhox2g,0,0,0,0,0,0
Rhox4g,0,0,0,0,0,0
Rhox3h,0,0,0,0,0,0
Gm24147,0,0,0,0,0,0
Rhox2h,0,0,0,0,0,0
Rhox7-ps2,0,0,0,0,0,0
Rhox2-ps,0,0,0,0,0,0
Rhox5,0,0,0,0,0,0
Rhox6,0,0,0,0,0,0
Rhox7a,0,0,0,0,0,0
Rhox8,0,0,0,0,0,0
Rhox7b,0,0,0,0,0,0
Rhox9,0,0,0,0,0,0
Rhox11-ps1,0,0,0,0,0,0
Rhox11-ps2,0,0,0,0,0,0
Btg1b,0,0,0,0,0,0
Btg1c,0,0,0,0,0,0
Rhox10,0,0,0,0,0,0
Rhox11,0,0,0,0,0,0
Rhox11-ps3,0,0,0,0,0,0
Rhox12,0,0,0,0,0,0
Rhox13,0,0,0,0,0,0
Zfp36l1-ps,0,1,0,0,0,0
Zbtb33,954,640,720,595,449,445
Tmem255a,3,0,0,0,0,0
Mir3110,0,0,0,0,0,0
Rhox7-ps1,0,0,0,0,0,0
Atp1b4,0,0,0,0,5,0
Gm40,0,0,0,1,3,2
Gm4853,0,2,0,1,3,0
Lamp2,17695,11181,12014,17363,15777,15161
Gm7598,5,0,1,3,2,9
Cul4b,1188,862,770,485,466,460
Mcts1,849,512,545,512,423,472
C1galt1c1,771,485,509,647,564,466
Ap3s1-ps1,12,1,5,8,2,1
Gm14565,0,0,0,0,0,0
ENSMUSG00002076143,0,0,0,0,0,0
Gm14564,0,0,0,0,0,0
6030498E09Rik,0,0,0,0,0,0
Gm6024,0,0,0,0,0,0
Gm14567,4,3,4,6,3,2
Gm16423,0,0,0,0,0,0
Gm14551,0,0,0,0,0,0
Gm14566,0,0,0,0,0,0
Gm26437,0,0,0,0,0,0
Cypt15,0,0,0,0,0,0
Gm14550,0,0,0,0,0,0
Gm14570,0,0,0,0,0,0
Gm14571,0,0,0,0,0,0
Cypt14,0,0,0,0,0,0
Gm14643,0,0,0,0,0,0
ENSMUSG00002076364,0,0,0,0,0,0
Gm7189,0,0,0,0,0,0
Gm16383,0,0,0,0,0,0
Gm7190,0,0,0,0,0,0
Gm4986,0,0,0,0,0,0
Gm14575,0,0,0,0,0,0
Gm14574,0,0,0,0,0,0
Gm14576,0,0,0,0,0,0
Gm5385,0,0,0,0,0,0
Gm14577,0,0,0,0,0,0
Gria3,28,7,12,34,13,13
ENSMUSG00002076088,0,0,0,0,0,0
Gm14614,0,0,0,0,0,0
Gm14613,0,0,0,0,0,0
Thoc2,2705,1780,1800,2268,2151,1917
Gm7657,0,0,0,0,0,0
Gm5135,0,0,0,0,0,0
ENSMUSG00002075296,0,0,0,0,0,0
Xiap,5281,3728,3653,4769,4420,4188
Gm14615,0,0,0,0,0,0
Gm37564,0,0,0,0,0,0
Stag2,6175,3833,3832,6628,6119,5820
Gm14619,0,0,0,0,0,0
ENSMUSG00000105993,0,0,0,0,0,0
Sh2d1a,0,0,0,0,0,0
Tenm1,0,0,0,0,0,0
Gm23705,0,0,0,0,0,0
Gm14578,0,0,0,0,0,0
Gm24763,0,0,0,0,0,0
Gm14587,0,0,0,0,0,0
Gm14588,0,0,0,0,0,0
Gm14579,0,0,0,0,0,0
Tex13c1,0,0,0,0,0,0
Gm14580,0,0,0,0,0,0
Gm14628,0,0,0,0,0,0
Gm14603,0,0,0,0,0,0
Dcaf12l2,0,0,0,0,0,0
Itpa-ps3,0,0,0,0,0,0
Gm14602,0,0,0,0,0,0
Dcaf12l1,0,0,0,0,0,0
Gm7700,0,0,0,0,0,0
Prr32,0,0,0,0,0,0
Gm14606,0,0,0,0,0,0
Gm14605,0,0,0,0,0,0
Gm5386,0,0,0,0,0,0
Gm14652,0,0,0,0,0,0
Gm25078,0,0,0,0,0,0
Gm14653,0,0,0,0,0,0
4930515L19Rik,0,0,0,0,0,0
Actrt1,0,0,0,0,0,0
Gm14654,0,0,0,0,0,0
Gm4987,0,1,0,0,2,0
Gm29242,0,0,0,0,0,0
Gm7722,0,1,4,0,0,0
Gm14609,0,0,0,0,0,0
Gm14610,0,0,0,0,0,0
Gm4908,0,0,0,0,0,0
Gm14608,3,1,6,4,2,1
Gm6480,0,0,0,0,0,0
Smarca1,0,0,0,2,0,0
Gm14648,1,0,0,0,2,1
Ocrl,1277,759,896,669,721,663
Apln,7,6,2,0,0,2
Xpnpep2,3,0,0,0,0,0
Sash3,2159,1654,1699,309,361,320
Zdhhc9,1929,1207,1159,584,561,480
Gm24038,0,0,0,0,0,0
Utp14a,1412,828,916,635,545,534
U6|ENSMUSG00002076619.1,0,0,0,0,0,0
Gm7212,0,0,0,0,0,0
U6|ENSMUSG00002076264.1,0,0,0,0,0,0
Bcorl1,449,262,235,317,259,206
Elf4,3184,1814,2150,3032,2682,2654
Aifm1,997,674,631,359,298,269
Rab33a,3,0,2,0,0,2
Zfp280c,429,226,266,92,57,71
Slc25a14,141,76,85,44,31,29
ENSMUSG00002075412,0,0,0,0,0,0
Gpr119,0,0,0,0,0,0
Rbmx2,214,131,152,151,157,126
Fsip2l,0,0,0,0,0,0
Gm7219,0,0,0,0,0,0
Enox2,1113,711,623,785,762,761
Gm15034,0,0,0,0,0,0
Gm15036,0,0,0,0,0,0
Gm14696,0,0,0,0,0,0
Gm14697,0,0,0,0,0,0
Arhgap36,0,0,0,0,0,0
Gm15037,0,0,0,0,0,0
Gm14719,0,1,0,4,1,1
Olfr1320,0,0,0,0,0,0
Olfr1321,0,0,0,0,0,0
Igsf1,0,0,0,0,0,0
5S_rRNA|ENSMUSG00002075946.1,0,0,0,0,0,0
Olfr1322,0,0,0,0,0,0
Gm15033,0,0,0,0,0,0
Olfr1323,0,0,0,0,0,0
7SK|ENSMUSG00002074871.1,0,0,0,0,0,0
ENSMUSG00000118656,0,0,0,0,0,0
Gm7803,12,4,6,5,14,2
Gm14612,0,0,0,0,0,0
Gm22288,0,0,0,0,0,0
Olfr1324,0,0,0,0,0,0
Gm14620,0,0,0,0,0,0
Firre,622,486,527,357,329,289
Stk26,147,115,153,80,65,39
Frmd7,0,0,0,1,1,7
Rap2c,2624,1490,1621,11484,10219,9692
Gm5387,0,0,0,0,0,0
Mbnl3,134,88,97,27,45,34
Btf3-ps10,0,0,0,0,0,0
Gm5388,0,1,0,2,0,0
ENSMUSG00002075057,0,0,0,0,0,0
Gm14621,0,0,0,0,0,0
Hs6st2,0,0,0,0,0,0
Gm14581,0,0,0,0,0,0
Usp26,0,0,0,0,0,0
Gm7840,0,0,0,0,0,0
Gm22539,0,0,0,0,0,0
Magea14,0,0,0,0,0,0
Gpc4,0,0,0,0,1,0
Gpc3,0,0,0,0,5,0
Gm14582,0,0,0,0,0,0
Mir6384,0,0,0,0,0,0
Mir717,0,0,0,0,0,0
A630012P03Rik,0,0,0,22,20,10
Mir363,0,0,0,0,0,0
Mir92-2,0,0,0,0,0,0
Mir19b-2,0,0,0,0,0,0
Mir20b,0,0,0,0,0,0
Mir18b,0,0,1,0,0,0
Mir106a,0,0,0,0,0,0
Kis2,0,0,0,0,0,0
Gm14586,56,39,40,23,25,36
Gm7851,0,0,0,0,0,0
Ccdc160,0,0,0,0,0,0
Gm14607,0,0,0,0,0,0
Pou5f1-rs8,0,0,0,0,0,0
Rps2-ps13,2,7,3,5,7,2
Phf6,1058,665,746,1557,1358,1282
Hprt,6449,4287,3982,3209,2490,2508
Mir450b,0,0,0,0,0,0
Mir450-1,0,0,0,0,0,0
Mir450-2,0,0,0,0,0,0
Mir542,0,0,0,0,0,0
Gm28730,0,0,0,0,0,0
Mir351,8,0,0,0,1,1
Mir503,0,0,0,0,0,0
Mir322,0,0,0,0,0,0
C430049B03Rik,30,17,30,21,25,5
Plac1,0,0,0,0,0,0
Fam122b,324,193,217,50,37,50
Fam122c,0,0,0,0,0,0
7SK|ENSMUSG00002076992.1,0,0,0,0,0,0
Gm14585,0,0,0,0,0,0
Mospd1,350,273,251,150,97,167
Gm14584,19,6,7,21,27,14
Etd,0,0,0,0,0,0
4933416I08Rik,13,11,9,9,11,5
Rtl8c,75,50,24,15,15,18
Gm14592,0,0,0,0,0,0
Gm14600,0,0,0,0,0,0
Rtl8a,158,131,131,68,28,45
Rtl8b,353,207,198,142,73,99
Gm53064,0,0,0,0,0,0
AW822252,6,0,4,0,0,0
Ct55,0,0,0,0,0,0
1700013H16Rik,0,0,0,0,0,0
Gm6025,0,0,0,0,0,0
Gm14593,0,0,0,0,0,0
Zfp36l3,1,0,0,0,0,0
Xlr,44,38,42,30,41,39
Gm14599,0,0,0,0,0,0
Gm14589,0,0,0,0,0,0
Atf1-ps,0,4,0,3,1,1
Gm14591,0,0,0,0,0,0
Gm15482,0,0,0,0,0,0
Gm14601,0,0,0,0,0,0
Gm14644,0,0,0,0,0,0
Gm22550,0,0,0,0,0,0
Gm16428,0,0,0,0,0,0
Gm7916,0,0,0,0,0,0
Gm14598,0,0,0,0,0,0
Gm6591,0,0,0,0,0,0
Gm14596,0,0,0,0,0,0
Gm14594,0,0,0,0,0,0
Gm16405,0,0,0,0,0,0
Gm16430,0,0,0,0,0,0
Gm14595,0,0,0,0,0,0
Gm14590,0,0,0,0,0,0
Gm16431,0,0,0,0,0,0
Gm7950,0,0,0,0,0,0
Gm7958,0,0,0,0,0,0
Gm7974,0,0,0,0,0,0
Slxl1,0,0,0,0,0,0
Gm6660,0,0,0,0,0,0
Gm14625,0,0,0,0,0,0
Gm16404,0,0,0,0,0,0
Gm14622,0,0,0,0,0,0
Gm6664,0,0,0,0,0,0
Gm14626,0,0,0,0,0,0
Gm7927,0,0,0,0,0,0
Gm14623,0,0,0,0,0,0
Gm14624,0,0,0,0,0,0
ENSMUSG00000118650,0,0,0,0,0,0
mmu-mir-1194|ENSMUSG00002075643.1,0,0,0,0,0,0
Gm14638,0,0,0,0,0,0
3830403N18Rik,76,44,40,52,45,42
Gm14639,2,2,0,4,0,0
Gm773,0,0,0,0,0,0
Gm14627,0,0,0,0,0,0
1600025M17Rik,0,0,0,0,0,0
Zfp449,94,59,91,22,12,4
Gm2155,0,0,0,0,0,0
Smim10l2a,4,4,2,0,0,0
Gm14633,0,0,0,0,0,0
Gm2174,0,0,0,0,0,0
Ints6l,1815,1259,1320,167,130,122
Gm10477,0,0,0,0,0,0
Gm648,0,0,0,0,0,0
Mmgt1,1336,1029,1007,454,389,368
Mir5116,0,0,0,0,0,0
Slc9a6,1361,919,937,457,410,374
Gm26312,0,0,0,0,0,0
Fhl1,8,3,7,3,0,0
Gm23258,0,0,0,0,0,0
Map7d3,55,26,22,2,2,1
Adgrg4,0,0,0,0,0,0
Brs3,0,0,0,0,0,1
Htatsf1,1501,1012,999,731,577,574
Vgll1,0,0,0,0,0,0
Gm14718,0,0,0,0,0,0
Cd40lg,0,0,0,0,0,0
Arhgef6,4317,3391,2980,832,695,648
Rbmx,942,581,576,621,539,501
Snord61,0,0,0,0,0,0
Tm9sf5,0,0,0,0,0,0
Gpr101,0,0,0,0,0,0
Gm14630,0,0,0,0,1,0
Gm5389,1,3,0,0,0,1
Gm14629,0,0,0,0,0,0
Gm8107,0,0,0,0,0,0
Gm8111,0,0,0,0,0,0
Gm14631,0,0,0,0,0,0
Gm25023,0,0,0,0,0,0
Zic3,0,0,0,0,0,0
Gm14649,0,0,0,0,0,0
Gm14647,0,0,0,0,0,0
Gm25851,0,0,0,0,0,0
Gm14645,0,0,0,0,0,0
Gm16436,0,0,0,1,0,2
Gm14650,4,2,0,0,0,0
Gm7071,0,0,0,0,0,0
ENSMUSG00002075721,0,0,0,0,0,0
Magea13,0,0,0,1,0,0
Fgf13,102,131,77,62,42,32
Gm26351,0,0,0,0,0,0
Mir504,0,0,0,0,0,0
Gm26487,0,0,0,0,0,0
Gm14890,0,0,0,0,0,0
ENSMUSG00002075757,0,0,0,0,0,0
ENSMUSG00002076133,0,0,0,0,0,0
Gm14887,0,0,0,0,0,0
F9,106,46,58,56,65,50
Gm5637,63,30,35,42,43,40
Gm14891,0,0,0,0,0,0
Mcf2,2,1,0,0,0,0
Atp11c,2546,1686,1701,1215,1029,1059
Gm22287,0,0,0,0,0,0
Mir505,0,0,0,0,0,0
Gm7073,0,0,0,0,0,0
Gm715,0,0,0,0,0,0
Gm14661,0,0,0,0,0,0
Hspa9-ps1,2,2,5,2,1,7
Gm14651,0,0,0,0,0,0
Gm4909,0,0,0,0,0,0
Gm8163,0,0,0,0,0,0
Gm14660,0,0,0,0,0,0
Sox3,0,0,0,0,0,0
Gm14662,0,0,0,0,0,0
Gm7076,0,0,0,0,0,0
Rpl7l1-ps1,0,0,0,0,0,0
Gm14664,0,0,0,0,0,0
Gm14663,0,0,0,0,0,0
Cdr1os,0,0,0,0,0,0
Gm53013,0,0,0,0,0,0
ENSMUSG00002076010,0,0,0,0,0,0
Cdr1,0,0,0,0,0,0
Gm4988,0,0,0,0,0,0
Gm14665,0,0,0,0,0,0
Gm14666,0,0,0,0,0,0
Gm14821,0,0,0,0,0,0
Gm14655,0,0,0,0,0,0
Ldoc1,0,0,0,0,0,0
Gm7327,10,6,4,12,10,4
Gm6743,0,0,0,0,0,0
Gm25412,0,0,0,0,0,0
Gm8215,0,0,0,0,0,0
Gm5390,0,0,0,0,0,0
Gm14656,0,0,0,0,0,0
Gm16411,0,0,0,0,0,0
Magec2,0,0,0,0,0,0
Gm14679,0,0,0,0,0,0
4931400O07Rik,0,0,0,0,0,0
Tslrn1,0,0,0,0,0,0
Gm14678,0,0,0,0,0,0
Gm14677,0,0,0,0,0,0
Sms-ps,20,14,12,6,22,10
Gm8244,0,0,0,0,0,0
Gm6754,0,0,0,0,0,0
Gm14659,0,0,0,0,0,0
Gm14657,0,0,0,0,0,0
Gm8260,0,0,0,0,0,0
Gm6760,0,0,0,0,0,0
Magea9,0,0,0,0,0,0
Slitrk4,0,0,0,0,0,0
Gm24598,0,0,0,0,0,0
Gm14676,0,0,0,0,0,0
Gm26111,0,0,0,0,0,0
Gm14667,0,0,0,0,0,0
Gm14673,0,0,0,0,0,0
Ctag2,0,0,0,0,0,0
Gm14669,0,0,0,0,0,0
Gm14670,0,0,0,0,0,0
Gm14668,0,0,0,0,0,0
Gm14671,0,0,0,0,0,0
Gm14674,0,0,0,0,0,0
4930447F04Rik,0,0,0,0,0,0
7SK|ENSMUSG00002075249.1,0,0,0,0,0,0
Slitrk2,0,0,0,0,0,0
Gm23000,0,0,0,0,0,0
Gm8310,0,0,0,0,0,0
Mir743,0,0,0,0,0,0
Mir743b,0,0,0,0,0,0
Gm14681,28,29,24,41,25,22
Mir742,0,0,0,0,0,0
Mir883a,0,0,0,0,0,0
Mir883b,0,0,0,0,0,0
Mir471,0,0,0,0,0,0
Mir741,0,0,0,0,0,0
Mir463,0,0,0,0,0,0
